,facility_name,facility_type,address,lat,long,modified_name,google_place_id,num_ratings,avg_rating,W,weighted_rating
483,KEAT HONG FAMILY MEDICINE CLINIC,CHAS Clinic,2 CHOA CHU KANG LOOP 689687,1.3840958723943,103.74494935896,KEAT HONG FAMILY MEDICINE CLINIC 2 CHOA CHU KANG LOOP,ChIJgeN16ekR2jER_PxOHA9Wno0,22.0,4.2,0.0006802931445004484,3.4345936358177336
484,KENSINGTON FAMILY CLINIC,CHAS Clinic,14D KENSINGTON PARK ROAD 557265,1.36526817884598,103.866111068633,KENSINGTON FAMILY CLINIC 14D KENSINGTON PARK ROAD,ChIJS2vku_8W2jERfsJGzWRBzJ8,45.0,3.3,0.0013915087046600081,3.4338860174821377
485,KEPPEL MEDICAL GROUP,CHAS Clinic,9 TELOK BLANGAH CRESCENT 090009,1.27740785896679,103.819408460582,KEPPEL MEDICAL GROUP 9 TELOK BLANGAH CRESCENT,ChIJdyA7-Ngb2jERhChBGGNnAOU,5.0,4.2,0.00015461207829555644,3.4341910022752917
486,KHO CLINIC,CHAS Clinic,537 BEDOK NORTH ST 3 460537,1.33177300798251,103.924236461317,KHO CLINIC 537 BEDOK NORTH ST 3,ChIJe9mqvVE92jERMufRYTcENQQ,2.0,1.0,6.184483131822258e-05,3.4339220458369955
487,KHOO CLINIC & SURGERY,CHAS Clinic,998 UPPER SERANGOON RD 534737,1.36228493590194,103.887787767312,KHOO CLINIC & SURGERY 998 UPPER SERANGOON RD,ChIJTZOB5rQX2jERnLc8Gp2-O10,3.0,3.7,9.276724697733386e-05,3.434097249999751
488,KILLINEY MEDICAL CLINIC,CHAS Clinic,61 KILLINEY ROAD 239522,1.2989203432892,103.839550953076,KILLINEY MEDICAL CLINIC 61 KILLINEY ROAD,ChIJ54oTUJcZ2jERYwycLTPzibA,49.0,3.6,0.0015151983672964532,3.4343239936000582
489,KIM TIAN CLINIC,CHAS Clinic,71 SENG POH ROAD 160071,1.28424655163417,103.83250362737,KIM TIAN CLINIC 71 SENG POH ROAD,ChIJ0QQ2A3oZ2jERulONUYh83E8,8.0,3.0,0.0002473793252728903,3.4339652000630423
490,KING GEORGE'S MEDICAL CLINIC PTE LTD,CHAS Clinic,803 KING GEORGE'S AVE 200803,1.30836526388985,103.860912780811,KING GEORGE'S MEDICAL CLINIC PTE LTD 803 KING GEORGE'S AVE,ChIJUR1R28kZ2jERWfTiXuRsyuM,10.0,3.6,0.0003092241565911129,3.434123889411467
491,KL NG MEDICAL CLINIC PTE LTD,CHAS Clinic,1 JALAN BUKIT MERAH 150001,1.28645354013154,103.808242400061,KL NG MEDICAL CLINIC PTE LTD 1 JALAN BUKIT MERAH,ChIJyyzxpM0b2jERbdGbK1rEKG8,23.0,4.7,0.0007112155601595596,3.4349729279238397
492,KO FAMILY CLINIC,CHAS Clinic,18 UPPER BOON KENG ROAD 380018,1.31480351435198,103.872301458327,KO FAMILY CLINIC 18 UPPER BOON KENG ROAD,ChIJV-siSzIY2jERI3kC6tSMawU,8.0,4.4,0.0002473793252728903,3.4343115311184245
493,KOH CLINIC & SURGERY,CHAS Clinic,166 BUKIT BATOK WEST AVENUE 8 650166,1.34715255026952,103.742824825687,KOH CLINIC & SURGERY 166 BUKIT BATOK WEST AVENUE 8,ChIJL-0GDT0Q2jER4IkXmP0FzP0,5.0,4.0,0.00015461207829555644,3.4341600798596326
494,KOH'S T & T CLINIC AND SURGERY PTE. LTD.,CHAS Clinic,237 SERANGOON AVE 3 550237,1.35381198304475,103.870134574381,KOH'S T & T CLINIC AND SURGERY PTE. LTD. 237 SERANGOON AVE 3,ChIJn-tOxKcX2jERf33ElPqIVXA,9.0,2.9,0.00027830174093200163,3.433923947316184
495,KONG KIAN CLINIC,CHAS Clinic,187 UPPER PAYA LEBAR ROAD 534869,1.34010827019145,103.885032593446,KONG KIAN CLINIC 187 UPPER PAYA LEBAR ROAD,ChIJ_aSXVpEX2jER110eZwQZNyg,11.0,4.5,0.0003401465722502242,3.4344351522031227
496,Kai Clinic,CHAS Clinic,223 EAST COAST ROAD 428920,1.30763657069386,103.907133515337,Kai Clinic 223 EAST COAST ROAD,ChIJt5VyygwY2jERLx2AVZy_yMA,9.0,4.9,0.00027830174093200163,3.4344805507980483
497,Kai Medical Clinic,CHAS Clinic,5 Tampines Street 32 529284,1.35436493798362,103.960042188158,Kai Medical Clinic 5 Tampines Street 32,ChIJD2X0sQI92jERq42k1UuRc1Y,14.0,4.0,0.00043291381922755807,3.4343175784456803
498,Katong Family Clinic Pte Ltd,CHAS Clinic,263 TANJONG KATONG ROAD 437050,1.30780276675294,103.895551267298,Katong Family Clinic Pte Ltd 263 TANJONG KATONG ROAD,ChIJ8ywayhQY2jERU2UlTEUnTS0,60.0,4.1,0.0018553449395466773,3.4353081057127675
499,Kelinik Maju,CHAS Clinic,414 Eunos Road 5 400414,1.31811559243751,103.89822067311,Kelinik Maju 414 Eunos Road 5,ChIJM0FxPxoY2jEREHxzU9ihYdo,12.0,2.8,0.00037106898790933545,3.433837295974401
500,Kenneth Loo Family Clinic,CHAS Clinic,152 Bishan St 11 570152,1.34565720338064,103.854641447659,Kenneth Loo Family Clinic 152 Bishan St 11,ChIJUc3cyBIX2jER5GTnB_a6aR0,13.0,3.5,0.00040199140356844676,3.434099082901002
501,Kenneth Tan Medical Clinic,CHAS Clinic,658 PUNGGOL EAST 820658,1.39990420685096,103.919352747597,Kenneth Tan Medical Clinic 658 PUNGGOL EAST,ChIJg7UVCoY92jER1kqRHJISddE,44.0,3.5,0.0013605862890008968,3.434162280588005
502,Ki Medical Clinic,CHAS Clinic,416 ANG MO KIO AVENUE 10 560416,1.36454170930926,103.855103690664,Ki Medical Clinic 416 ANG MO KIO AVENUE 10,ChIJy8-WM-YW2jERcIYfyQx_tjk,31.0,4.4,0.00095859488543245,3.434998513729054
503,Kin Mun Clinic,CHAS Clinic,66 LORONG 4 TOA PAYOH 310066,1.33501332560942,103.851778402295,Kin Mun Clinic 66 LORONG 4 TOA PAYOH,ChIJmcgi7GUX2jERhDx2FtgB2tc,60.0,4.5,0.0018553449395466773,3.436050243688586
504,L & H POLYCLINIC AND SURGERY,CHAS Clinic,59 LENGKOK BAHRU 150059,1.28879800624276,103.814352117212,L & H POLYCLINIC AND SURGERY 59 LENGKOK BAHRU,ChIJma_qNdMb2jERs9jSzX6lFok,3.0,5.0,9.276724697733386e-05,3.4342178474208214
505,L & L FAMILY MEDICINE CLINIC,CHAS Clinic,6 SIN MING ROAD 575585,1.35286373397832,103.83640721143,L & L FAMILY MEDICINE CLINIC 6 SIN MING ROAD,ChIJX4SYwzoX2jERLo2RKCCy1fc,15.0,4.9,0.00046383623488666933,3.4347525308999725
506,L'ving Vine Medical & Wellness Clinic,CHAS Clinic,154 WEST COAST ROAD 127371,1.30369748988215,103.766131294904,L'ving Vine Medical & Wellness Clinic 154 WEST COAST ROAD,ChIJdRS7gPEa2jERQnJ7rretFKI,5.0,3.0,0.00015461207829555644,3.4340054677813368
507,LAI MEDICAL CLINIC PTE LTD,CHAS Clinic,213 BT BATOK ST 21 650213,1.34681845431119,103.752496875132,LAI MEDICAL CLINIC PTE LTD 213 BT BATOK ST 21,ChIJvel_C0AQ2jERyiMtZgo6bYA,12.0,4.1,0.00037106898790933545,3.434319685658683
508,LAN MEDICAL CLINIC & SURGERY,CHAS Clinic,308 CLEMENTI AVE 4 120308,1.32105184993965,103.766910446786,LAN MEDICAL CLINIC & SURGERY 308 CLEMENTI AVE 4,ChIJE3QSXoQa2jERFcPH6RtOUjA,1.0,5.0,3.092241565911129e-05,3.434121002903715
509,LAVENDER MEDICAL CLINIC & SURGERY PTE LTD,CHAS Clinic,803 KING GEORGE'S AVENUE 200803,1.30836526388985,103.860912780811,LAVENDER MEDICAL CLINIC & SURGERY PTE LTD 803 KING GEORGE'S AVENUE,ChIJ6fkbw8kZ2jERO_a-ecPO5X8,24.0,4.0,0.0007421379758186709,3.434492576874622
510,LC Clinic Medical Surgery Aesthetics,CHAS Clinic,446 CLEMENTI AVENUE 3 120446,1.31251305739568,103.764927758834,LC Clinic Medical Surgery Aesthetics 446 CLEMENTI AVENUE 3,ChIJx68C7joX2jER3VLnnOjLS6E,28.0,4.2,0.0008658276384551161,3.4347357417738897
511,LEE & KOH FAMILY CLINIC,CHAS Clinic,359 BUKIT BATOK ST 31 650359,1.36134370364268,103.751230683361,LEE & KOH FAMILY CLINIC 359 BUKIT BATOK ST 31,ChIJHTeC7DUQ2jERId0o3faewek,16.0,3.0,0.0004947586505457806,3.4338578194809224
512,LEE & TAN FAMILY CLINIC AND SURGERY,CHAS Clinic,72 CIRCUIT RD 370072,1.32454761116775,103.887943886651,LEE & TAN FAMILY CLINIC AND SURGERY 72 CIRCUIT RD,ChIJUUJFJ4oX2jERTacpL4AmJoM,12.0,1.8,0.00037106898790933545,3.433466226986492
513,LEE CLINIC,CHAS Clinic,467C JOO CHIAT ROAD 427678,1.30659584489558,103.904770224664,LEE CLINIC 467C JOO CHIAT ROAD,ChIJm5z8xHIY2jERpaSh8c6pCZI,11.0,4.3,0.0003401465722502242,3.434367122888673
514,LEE CLINIC,CHAS Clinic,123 BEDOK NORTH ST 2 460123,1.32919868633173,103.937343348132,LEE CLINIC 123 BEDOK NORTH ST 2,ChIJSxyidko92jERqo8FOeuEyKI,22.0,3.7,0.0006802931445004484,3.4342534892454837
515,LEE CLINIC AND SURGERY,CHAS Clinic,505 ANG MO KIO AVE 8 560505,1.37485973000549,103.850224901617,LEE CLINIC AND SURGERY 505 ANG MO KIO AVE 8,ChIJQ2muzugW2jERxCZ1xB-OhY8,5.0,5.0,0.00015461207829555644,3.434314691937928
516,LEE FAMILY CLINIC PTE. LTD.,CHAS Clinic,762 JURONG WEST STREET 75 640762,1.34874357156987,103.697732090659,LEE FAMILY CLINIC PTE. LTD. 762 JURONG WEST STREET 75,ChIJvQnCTbwP2jER_T-Wcs2SC-c,17.0,3.1,0.0005256810662048919,3.4338969650147786
517,LEONG CLINIC,CHAS Clinic,63B LENGKOK BAHRU 152063,1.28907506818611,103.815318433238,LEONG CLINIC 63B LENGKOK BAHRU,ChIJ1VnXsSwa2jERKQcDbyNzWFM,18.0,2.8,0.0005566034818640033,3.4337196536390198
518,LER CLINIC & SURGERY,CHAS Clinic,835 TAMPINES ST 83 520835,1.351138337645,103.933863132113,LER CLINIC & SURGERY 835 TAMPINES ST 83,ChIJ63HwRGw92jERjlqj1cBk42Q,9.0,3.8,0.00027830174093200163,3.434174418883023
519,LIANG CLINIC,CHAS Clinic,55 SIGLAP ROAD 455871,1.31260423076805,103.923185592863,LIANG CLINIC 55 SIGLAP ROAD,ChIJB_nvi6Mi2jERL8oDgQQX0A8,17.0,4.2,0.0005256810662048919,3.434475214187604
520,LIEW CLINIC & SURGERY,CHAS Clinic,116 BT MERAH VIEW 151116,1.28513427063832,103.821532226324,LIEW CLINIC & SURGERY 116 BT MERAH VIEW,ChIJoYJk99Ub2jERv5x0uWdaZBw,10.0,1.8,0.0003092241565911129,3.433567285929603
521,LIFE FAMILY CLINIC,CHAS Clinic,713 ANG MO KIO AVE 6 560713,1.37145809323897,103.846516327213,LIFE FAMILY CLINIC 713 ANG MO KIO AVE 6,ChIJx0Sko-cW2jERZG2ulcq6jxw,30.0,2.8,0.0009276724697733387,3.433484368968259
522,LIFE FAMILY CLINIC,CHAS Clinic,10 CHOA CHU KANG AVENUE 4 689810,1.38533510950362,103.74435225035,LIFE FAMILY CLINIC 10 CHOA CHU KANG AVENUE 4,ChIJQ10PN90R2jER6lJSJNPelnc,66.0,1.7,0.0020408794335013453,3.4305335475791243
523,LIFE-LINK CLINIC & SURGERY,CHAS Clinic,446 PASIR RIS DR 6 510446,1.37030619330386,103.957726864829,LIFE-LINK CLINIC & SURGERY 446 PASIR RIS DR 6,ChIJqU_nVKw92jERaWqLI6Ky7fY,23.0,2.1,0.0007112155601595596,3.4331237674674244
524,LIFECARE FAMILY CLINIC,CHAS Clinic,524A JELAPANG ROAD 671524,1.38540569301034,103.766228468168,LIFECARE FAMILY CLINIC 524A JELAPANG ROAD,ChIJ9V4EVJgR2jERjrN9Q_Bv84o,8.0,3.6,0.0002473793252728903,3.4341136276582063
525,LIFECARE FAMILY CLINIC & SURGERY,CHAS Clinic,102 YISHUN AVE 5 760102,1.43061830395979,103.828762985206,LIFECARE FAMILY CLINIC & SURGERY 102 YISHUN AVE 5,ChIJvRLAanoU2jERhuNh9W6zYok,23.0,3.8,0.0007112155601595596,3.434332833919696
526,LIFECARE FAMILY CLINIC & SURGERY,CHAS Clinic,106 HOUGANG AVE 1 530106,1.35370297114613,103.890680792157,LIFECARE FAMILY CLINIC & SURGERY 106 HOUGANG AVE 1,ChIJv4KgD7gX2jERXBsLE-Vzous,6.0,3.3,0.00018553449395466773,3.434047705556759
527,LIFECARE MEDICAL CENTRE,CHAS Clinic,36 CIRCUIT ROAD 370036,1.32902607935956,103.886930797614,LIFECARE MEDICAL CENTRE 36 CIRCUIT ROAD,ChIJh7s5tosX2jERqXbPhZRGA9c,31.0,3.7,0.00095859488543245,3.4343274973092517
528,HEALTHLINK MEDICAL CLINIC & SURGERY,CHAS Clinic,5 UPPER ALJUNIED LANE 360005,1.33372866023576,103.879898474189,HEALTHLINK MEDICAL CLINIC & SURGERY 5 UPPER ALJUNIED LANE,ChIJN-rniY8X2jERBDH9Xv-6Rp8,18.0,4.0,0.0005566034818640033,3.434387577817257
529,HEALTHMARK CLINIC (PASIR RIS),CHAS Clinic,735 PASIR RIS STREET 72 510735,1.37966812078368,103.936574613556,HEALTHMARK CLINIC (PASIR RIS) 735 PASIR RIS STREET 72,ChIJqQPavJU92jEReBXYzlcmWHY,9.0,4.4,0.00027830174093200163,3.434341399927582
530,HEALTHPLUS CLINIC & SURGERY,CHAS Clinic,631 BEDOK RESERVOIR ROAD 470631,1.33295923548327,103.914941831149,HEALTHPLUS CLINIC & SURGERY 631 BEDOK RESERVOIR ROAD,ChIJnV2g11c92jER9_t_K7KowyY,21.0,3.2,0.0006493707288413371,3.4339205807628663
531,HEALTHPLUS FAMILY CLINIC & SURGERY,CHAS Clinic,78A TELOK BLANGAH ST 32 101078,1.27338751529297,103.808980553653,HEALTHPLUS FAMILY CLINIC & SURGERY 78A TELOK BLANGAH ST 32,ChIJ0YaeJMMb2jERkAu7pNYj0vo,30.0,1.7,0.0009276724697733387,3.4324639292515084
532,HEALTHPOINT FAMILY CLINIC & SURGERY PTE LTD,CHAS Clinic,48 TANGLIN HALT RD 142048,1.30078900913879,103.797626151203,HEALTHPOINT FAMILY CLINIC & SURGERY PTE LTD 48 TANGLIN HALT RD,ChIJ_SAUg0ca2jERequBmdmMsBg,12.0,3.2,0.00037106898790933545,3.433985723569565
533,HEALTHSPRINGS MEDICAL ASSOCIATES,CHAS Clinic,541 ORCHARD RD 238881,1.30508722668002,103.830722581301,HEALTHSPRINGS MEDICAL ASSOCIATES 541 ORCHARD RD,ChIJrcJ5ro0Z2jERi0RP7PnQtSY,13.0,4.5,0.00040199140356844676,3.43450107430457
534,HEALTHWAY MEDICAL,CHAS Clinic,417 YISHUN AVE 11 760417,1.4243850677914,103.846329063086,HEALTHWAY MEDICAL 417 YISHUN AVE 11,ChIJrU-jkkEU2jER6v_wzLfRTNk,60.0,2.5,0.0018553449395466773,3.4323395538094927
535,HEALTHWAY MEDICAL,CHAS Clinic,110 LENGKONG TIGA 410110,1.32365345260201,103.910853622903,HEALTHWAY MEDICAL 110 LENGKONG TIGA,ChIJ_8PnBwEY2jERW1tkQFFx87c,57.0,2.7,0.0017625776925693434,3.4327787206897895
536,HEALTHWAY MEDICAL,CHAS Clinic,330 ANG MO KIO AVE 1 560330,1.36243186375124,103.851030689601,HEALTHWAY MEDICAL 330 ANG MO KIO AVE 1,ChIJ_eLm2x0X2jERoYdceBXe2dw,28.0,3.5,0.0008658276384551161,3.4341296624269715
537,HEALTHWAY MEDICAL,CHAS Clinic,406 SEMBAWANG DR 750406,1.45292980559221,103.816977584507,HEALTHWAY MEDICAL 406 SEMBAWANG DR,ChIJXelJ4WMT2jERyBHrOcHVN2Y,23.0,3.5,0.0007112155601595596,3.434119469251648
538,HEALTHWAY MEDICAL,CHAS Clinic,3 Gateway Drive 608532,1.33415754643914,103.742766383664,HEALTHWAY MEDICAL 3 Gateway Drive,ChIJc7LCqA8Q2jERtyCleLNV_YI,66.0,2.6,0.0020408794335013453,3.4323703390692755
539,HEALTHWAY MEDICAL,CHAS Clinic,748 YISHUN STREET 72 760748,1.42751898225106,103.833450479218,HEALTHWAY MEDICAL 748 YISHUN STREET 72,ChIJLdM_1G8U2jERRwl9N1MieH0,26.0,2.6,0.0008039828071368935,3.4334020006304184
540,HEALTHWAY MEDICAL CLINIC,CHAS Clinic,534 CHOA CHU KANG ST 51 680534,1.39224240557078,103.743190998217,HEALTHWAY MEDICAL CLINIC 534 CHOA CHU KANG ST 51,ChIJo3Rn0u8R2jER23PyPA50Uy4,44.0,3.2,0.0013605862890008968,3.433754104701305
541,HEALTHWERKZ MEDICAL CENTRE @ SEMB MRT,CHAS Clinic,11 CANBERRA ROAD 759775,1.44902668521597,103.820139486431,HEALTHWERKZ MEDICAL CENTRE @ SEMB MRT 11 CANBERRA ROAD,ChIJOfbyIGMT2jERM68HHo2h_Gw,54.0,2.8,0.0016698104455920096,3.433013799626737
542,HEALTHWISE MEDICAL CLINIC & SURGERY,CHAS Clinic,41 JALAN TIGA 390041,1.30782736795111,103.884763845833,HEALTHWISE MEDICAL CLINIC & SURGERY 41 JALAN TIGA,ChIJb5tkrzgY2jER7ih3r4VIjLw,12.0,5.0,0.00037106898790933545,3.4346536477478016
543,HK FAMILY CLINIC & SURGERY PTE LTD,CHAS Clinic,410 ANG MO KIO AVE 10 560410,1.36271541943285,103.854644986918,HK FAMILY CLINIC & SURGERY PTE LTD 410 ANG MO KIO AVE 10,ChIJzcuSFB0X2jERK1KFYe7eR9s,13.0,3.5,0.00040199140356844676,3.434099082901002
544,HL CLINIC PTE LTD,CHAS Clinic,9 TELOK BLANGAH CRESCENT 090009,1.27740785896679,103.819408460582,HL CLINIC PTE LTD 9 TELOK BLANGAH CRESCENT,ChIJdyA7-Ngb2jERws0pd5FsVhQ,25.0,3.1,0.0007730603914777823,3.4338143223651865
545,HL FAMILY CLINIC & SURGERY PTE LTD,CHAS Clinic,111 JALAN BUKIT MERAH 160111,1.28032113582023,103.826185854452,HL FAMILY CLINIC & SURGERY PTE LTD 111 JALAN BUKIT MERAH,ChIJZQG1sHwZ2jER4EKlklp4rHY,23.0,4.1,0.0007112155601595596,3.4345461985877437
546,HL FAMILY CLINIC & SURGERY(BEDOK) PTE LTD,CHAS Clinic,89 BEDOK NORTH STREET 4 460089,1.3323346834519,103.938051284815,HL FAMILY CLINIC & SURGERY(BEDOK) PTE LTD 89 BEDOK NORTH STREET 4,ChIJqYjyLTY92jERktS7mVCcNHw,21.0,2.8,0.0006493707288413371,3.43366083247133
547,HO MEDICAL CENTRE PTE LTD,CHAS Clinic,352 CLEMENTI AVENUE 2 120352,1.31427860262492,103.771350557955,HO MEDICAL CENTRE PTE LTD 352 CLEMENTI AVENUE 2,ChIJ-6oxxY4a2jERuwV3Qu4WRuQ,25.0,4.2,0.0007730603914777823,3.434664688795812
548,HO MEDICAL CLINIC,CHAS Clinic,101 UPPER CROSS ST 058357,1.28577009942741,103.843980123077,HO MEDICAL CLINIC 101 UPPER CROSS ST,ChIJcf_XvnQZ2jERD2F86CnPUcY,8.0,3.1,0.0002473793252728903,3.4339899379955696
549,HO TONG CLINIC,CHAS Clinic,35 CIRCUIT RD 370035,1.32915899651205,103.886010316195,HO TONG CLINIC 35 CIRCUIT RD,ChIJnfVu0IsX2jERszeg09qh-ww,9.0,4.1,0.00027830174093200163,3.4342579094053027
550,HONG ASSOCIATES CLINIC,CHAS Clinic,111 JLN BUKIT MERAH 160111,1.28032113582023,103.826185854452,HONG ASSOCIATES CLINIC 111 JLN BUKIT MERAH,ChIJnYhYS2MZ2jERyuHT1KzJKZE,9.0,2.2,0.00027830174093200163,3.433729136097532
551,HONG FAMILY CLINIC,CHAS Clinic,282 TAMPINES ST 22 520282,1.34775409914604,103.952436775108,HONG FAMILY CLINIC 282 TAMPINES ST 22,ChIJY34wCRk92jER26LijmByhpk,16.0,3.3,0.0004947586505457806,3.4340062470760864
552,HONG'S CLINIC PEOPLE'S PARK CENTRE,CHAS Clinic,101 UPPER CROSS STREET 058357,1.28577009942741,103.843980123077,HONG'S CLINIC PEOPLE'S PARK CENTRE 101 UPPER CROSS STREET,ChIJEVZfz3QZ2jERgJ577LlvxgI,5.0,1.8,0.00015461207829555644,3.433819933287382
553,HOPE FAMILY CLINIC AND SURGERY,CHAS Clinic,883 WOODLANDS ST 82 730883,1.44275333234585,103.790548015767,HOPE FAMILY CLINIC AND SURGERY 883 WOODLANDS ST 82,ChIJhZMjqgkT2jERbrTVEPXH3jA,13.0,3.6,0.00040199140356844676,3.4341392820413588
554,HOUGANG FAMILY MEDICINE CLINIC,CHAS Clinic,51 HOUGANG AVENUE 9 538776,1.3753225375634,103.882931930103,HOUGANG FAMILY MEDICINE CLINIC 51 HOUGANG AVENUE 9,ChIJnQ25qEUW2jERv50LNUkoqxE,26.0,1.8,0.0008039828071368935,3.432758814384709
555,PRINCETON FAMILY CLINIC PTE LTD.,CHAS Clinic,445 FAJAR RD 670445,1.38358044593591,103.77076830515,PRINCETON FAMILY CLINIC PTE LTD. 445 FAJAR RD,ChIJY4ZiXJ8R2jERCmHJLJaf79o,18.0,2.5,0.0005566034818640033,3.4335526725944607
556,PRO-LIFE MEDICAL ASSOCIATES,CHAS Clinic,253 CHOA CHU KANG AVE 1 680253,1.37736607411235,103.744393648371,PRO-LIFE MEDICAL ASSOCIATES 253 CHOA CHU KANG AVE 1,ChIJ2b9dTMQR2jER1FTiiQ7gcZo,8.0,3.1,0.0002473793252728903,3.4339899379955696
557,PROCROSS MEDICAL CENTRE,CHAS Clinic,449 HOUGANG AVENUE 10 530449,1.37878098225427,103.895153601889,PROCROSS MEDICAL CENTRE 449 HOUGANG AVENUE 10,ChIJzWDWwz4W2jER9rU3GtB8reo,13.0,3.5,0.00040199140356844676,3.434099082901002
558,PROHEALTH 24-HOUR MEDICAL CLINIC,CHAS Clinic,259 BUKIT PANJANG RING RD 671259,1.37704293097595,103.773310086642,PROHEALTH 24-HOUR MEDICAL CLINIC 259 BUKIT PANJANG RING RD,ChIJByKUI6cR2jERRsbybL1MTUg,46.0,1.8,0.0014224311203191193,3.4317482249535916
559,PROHEALTH MEDICAL GROUP @ BUANGKOK PTE LTD,CHAS Clinic,275D COMPASSVALE LINK 544275,1.38290495770245,103.893713485412,PROHEALTH MEDICAL GROUP @ BUANGKOK PTE LTD 275D COMPASSVALE LINK,ChIJharUeRUW2jERo4lp3bNc77E,29.0,3.0,0.0008967500541142274,3.4336833260349784
560,PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD,CHAS Clinic,437 FERNVALE ROAD 790437,1.39255040576997,103.876330395063,PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD 437 FERNVALE ROAD,ChIJr36lOnsW2jERfHyRgpA4vdY,23.0,2.4,0.0007112155601595596,3.4333371321354726
561,PROVIDENCE CLINIC @ BALESTIER,CHAS Clinic,400 BALESTIER ROAD 329802,1.32572472592378,103.850395374008,PROVIDENCE CLINIC @ BALESTIER 400 BALESTIER ROAD,ChIJX_RPTN8Z2jERnd4x-n79xbM,20.0,4.2,0.0006184483131822258,3.4345462671656817
562,PSALMS FAMILY CLINIC,CHAS Clinic,293 YISHUN ST 22 760293,1.43611425443645,103.837605236392,PSALMS FAMILY CLINIC 293 YISHUN ST 22,ChIJ-Zw1wWMU2jER4n2rINUMUx8,19.0,4.2,0.0005875258975231145,3.434522582839656
563,PUBLIC MEDICAL CLINIC & SURGERY,CHAS Clinic,664 YISHUN AVE 4 760664,1.4201998655916,103.841074642965,PUBLIC MEDICAL CLINIC & SURGERY 664 YISHUN AVE 4,ChIJRyQfzBQU2jER3yjVEai5o5c,12.0,2.2,0.00037106898790933545,3.4336146545816555
564,PULSE CLINIC PTE LTD,CHAS Clinic,38 BEO CRESCENT 160038,1.28855393147757,103.827290023429,PULSE CLINIC PTE LTD 38 BEO CRESCENT,ChIJAQBwUn8Z2jERF3AkFS5AbsQ,12.0,4.0,0.00037106898790933545,3.434282578759892
565,PUNGGOL FAMILY CLINIC PTE. LTD.,CHAS Clinic,322 SUMANG WALK 820322,1.41124703487775,103.897501361321,PUNGGOL FAMILY CLINIC PTE. LTD. 322 SUMANG WALK,ChIJLy9c9gIW2jER57djcY74UbM,20.0,2.5,0.0006184483131822258,3.433494905033272
566,Pacific Medical Clinic,CHAS Clinic,290 ORCHARD ROAD 238859,1.30387230856356,103.835857545111,Pacific Medical Clinic 290 ORCHARD ROAD,ChIJMavwB5IZ2jER8mPXhy7DRBY,4.0,2.0,0.00012368966263644516,3.433895200691466
567,PanCare Medical Clinic,CHAS Clinic,133 ANG MO KIO AVENUE 3 560133,1.37113968579534,103.842644163602,PanCare Medical Clinic 133 ANG MO KIO AVENUE 3,ChIJocwLCN0W2jERx6tpDNs2E2A,36.0,4.4,0.0011132069637280065,3.4351478577748438
568,PanHealth Family Clinic,CHAS Clinic,312B SUMANG LINK 822312,1.41135309600349,103.900614671741,PanHealth Family Clinic 312B SUMANG LINK,ChIJeQTUZ-UV2jERkhVbJM3SsG0,20.0,3.3,0.0006184483131822258,3.4339896636838176
569,Pariqua Clinic,CHAS Clinic,47 Bendemeer Road 330047,1.32339741230277,103.866812029635,Pariqua Clinic 47 Bendemeer Road,ChIJwUlEwtQZ2jER2lSR2tKzz9Q,15.0,2.3,0.00046383623488666933,3.433546556689267
570,Parklane Medical Centre,CHAS Clinic,35 SELEGIE ROAD 188307,1.30064530182129,103.849448611741,Parklane Medical Centre 35 SELEGIE ROAD,ChIJ5XKDibwZ2jERhH4i4YyiIfU,10.0,3.5,0.0003092241565911129,3.434092966995808
571,Parkway Shenton Medical Group,CHAS Clinic,451 CLEMENTI AVENUE 3 120451,1.31248298515734,103.765476756799,Parkway Shenton Medical Group 451 CLEMENTI AVENUE 3,ChIJ98www40a2jERF4rUIxN1rCo,24.0,3.0,0.0007421379758186709,3.4337504388988034
572,Parkway Shenton Medical Group,CHAS Clinic,10 EUNOS ROAD 8 408600,1.31899666916027,103.894894916119,Parkway Shenton Medical Group 10 EUNOS ROAD 8,ChIJxbHRrhkY2jER7uRJ4bWof70,24.0,2.7,0.0007421379758186709,3.433527797506058
573,Parkway Shenton Medical Group,CHAS Clinic,205 HOUGANG STREET 21 530205,1.35954177322502,103.885167372761,Parkway Shenton Medical Group 205 HOUGANG STREET 21,ChIJYfvE-LMX2jER4ElX3TbHUks,28.0,2.9,0.0008658276384551161,3.4336101658438984
574,Parkway Shenton Medical Group,CHAS Clinic,7 CHANGI BUSINESS PARK CRESCENT 486028,1.33483540517389,103.96657136529,Parkway Shenton Medical Group 7 CHANGI BUSINESS PARK CRESCENT,ChIJBXIuU9c82jERo4Fg9hr__jA,0.0,0.0,0.0,3.4340725806451617
575,Parkway Shenton Medical Group,CHAS Clinic,681 PUNGGOL DRIVE 820681,1.4027801572994,103.913215100957,Parkway Shenton Medical Group 681 PUNGGOL DRIVE,ChIJzRA1F_sV2jEREX_NN97JhbE,0.0,0.0,0.0,3.4340725806451617
576,ParkwayHealth Primary Care Network,CHAS Clinic,11 COLLYER QUAY 049317,1.28361958417727,103.85206894582,ParkwayHealth Primary Care Network 11 COLLYER QUAY,ChIJodbexw4Z2jERxu0GtO7u99Q,2.0,5.0,6.184483131822258e-05,3.4341694251622683
