,Unnamed: 0,school_name,url_address,address,postal_code,telephone_no,telephone_no_2,fax_no,fax_no_2,email_address,mrt_desc,bus_desc,principal_name,first_vp_name,second_vp_name,third_vp_name,fourth_vp_name,fifth_vp_name,sixth_vp_name,dgp_code,zone_code,type_code,nature_code,session_code,mainlevel_code,sap_ind,autonomous_ind,gifted_ind,ip_ind,mothertongue1_code,mothertongue2_code,mothertongue3_code,lat,long,isLatLongAvailable,google_place_id,num_ratings,avg_rating,W,weighted_rating
81,197,NORTHLIGHT SCHOOL,https://www.nls.edu.sg,151  Towner Road,327830,+65 69296290,na,+ 65 62912423,na,nls@moe.edu.sg,BOON KENG (NE9),"21, 125, 130, 139, 145, 13, 23, 31, 64, 65, 133, 147, 857, 985",MDM SUNG MEE HAR,MR RAJ KUMAR S/O V SIVALINGAM,,,,,,KALLANG,SOUTH,SPECIALISED SCHOOL,CO-ED SCHOOL,FULL DAY,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.3191002158167,103.85575955353,True,ChIJyRw8TNoZ2jERky1_NiDN-R0,7,4.3,0.0012304447178766039,4.013491653119801
82,203,ORCHID PARK SECONDARY SCHOOL,http://www.orchidparksec.moe.edu.sg,10   YISHUN STREET 81,768454,67598547,na,67588770,na,opss@moe.edu.sg,KHATIB MRT,811,MR SHAWAL BIN HUSSIN,MDM TEO MEI LIN YVONNE,"MR WONG TIEN CHIEH, GLENN",,,,,YISHUN,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.41532032779634,103.837859241343,True,ChIJ5T_UWREU2jERLVlNFqanRdM,28,4.1,0.0049217788715064156,4.013566198310738
83,204,OUTRAM SECONDARY SCHOOL,http://www.outramsec.moe.edu.sg,3    YORK HILL,168622,67334077,na,62352337,na,OSS@MOE.EDU.SG,"OUTRAM PARK MRT, CHINATOWN MRT","174 , 123, 16, 175, 195, 33, 5, 63, 75, 851, 970, 123, 186, 51, 64",MR BOO HIAN KOK,MR LIM PANG CHUANG,MDM GUINIEVE YEO LI-LYN,,,,,CENTRAL,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.28651357464735,103.837127264403,True,ChIJl94D8XYZ2jER25hY0PuCJog,23,3.4,0.004042889787308841,4.010659833999023
84,207,PASIR RIS CREST SECONDARY SCHOOL,http://www.prcss.moe.edu.sg,11   PASIR RIS STREET 41,518934,65811655,na,65813226,na,prcss@moe.edu.sg,PASIR RIS MRT,"358, 17, 81, 12, 3",MRS KOH CAIYU,MR ADRIAN LEOW LIP BOON,MR ASHRAF HYDER YUSOFF MANIAM,,,,,PASIR RIS,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.37284060102246,103.959728202919,True,ChIJWfHsY6092jERoJbkkNk2ECc,51,4.6,0.008964668658815258,4.018399703358897
85,209,PASIR RIS SECONDARY SCHOOL,http://pasirrissec.moe.edu.sg,390  TAMPINES STREET 21,529400,65010800,65010855,65010900,na,prss@moe.edu.sg,"TAMPINES MRT, TAMPINES EAST MRT,  TAMPINES WEST MRT","3, 4, 8, 10, 15, 18, 19, 20, 21, 22, 23, 27, 28, 29, 31, 37, 38, 39, 46, 65, 67, 68, 69, 72, 81, 127, 129, 168, 291, 292, 293, 298, 969",MDM GRACE TAN BEE SIM,MR LIN PEI,,,,,,TAMPINES,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.35422732653396,103.948962626204,True,ChIJ20PS5Q892jER2vxdSYzFMDk,32,4.5,0.005624890138864475,4.015877227534762
86,211,PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),http://www.plmgss.moe.edu.sg,296  LOR AH SOO,536742,62816606,na,63820558,na,plmgss@moe.edu.sg,"KOVAN MRT, SERANGOON MRT","45, 53, 53M, 62, 113",MRS QUEK LI GEK,MDM TAN MAY LIN SELINA,,,,,,HOUGANG,EAST,GOVERNMENT-AIDED SCH,GIRLS' SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.35096755912522,103.885120050588,True,ChIJR2icr1UW2jERRxsS7-OUXu8,0,0.0,0.0,4.013138686131388
87,214,PEI HWA SECONDARY SCHOOL,http://www.peihwasec.moe.edu.sg,21   FERNVALE LINK,797702,65009580,na,63438326,na,peihwasec@moe.edu.sg,"SENGKANG MRT, LAYAR LRT","50, 70, 86, 103, 163, 854",MDM YONG LI LING BELINDA,MR TAN CHER HUI PHILIP,MRS MICHELLE WILLMAN,,,,,SENG KANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.39037504993234,103.878461745339,True,ChIJhcXuImUW2jERs8y3Ohdg0s8,49,3.9,0.008613113025136229,4.012164209840223
88,216,PEICAI SECONDARY SCHOOL,http://www.peicaisec.moe.edu.sg,10   SERANGOON AVENUE 4,556094,62884159,na,62830480,na,peicai_ss@moe.edu.sg,SERANGOON MRT,"22, 24, 43, 53, 70, 76, 103, 109, 116, 147, 156, 315, 317, 853",MR LIM KOK HWA,MISS TAN LI PING,MR SHUE PEI YAN,,,,,SERANGOON,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.35951583222214,103.870010749055,True,ChIJJ80ZrFUW2jERSTTEi9oUKeA,41,4.0,0.007206890490420109,4.013043997059251
89,217,PEIRCE SECONDARY SCHOOL,http://www.peircesec.moe.edu.sg,10   SIN MING WALK,575566,64576454,na,64576448,na,PEIRCE_SS@MOE.EDU.SG,"ANG MO KIO MRT, BISHAN MRT, MARYMOUNT MRT, BRIGHT HILL MRT (target opening in Q3, 2021)","52, 132, 162, 163, 165, 166, 167, 410, 855, 980",MDM BETTY CHANG,MRS NG MONG KHENG,MS NG BOON MIN,,,,,BISHAN,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.36665944653812,103.83021606804,True,ChIJfTn7ot4W2jER5vTsZfTB9t0,32,4.1,0.005624890138864475,4.0136272714792165
90,219,PING YI SECONDARY SCHOOL,http://pingyisec.moe.edu.sg,61   CHAI CHEE STREET,468980,64489580,na,64442731,na,pyss@moe.edu.sg,BEDOK MRT,"26, 222, 222B, 2, 7, 24, 25, 28, 30, 30E, 32, 33, 40, 67, 229, 854, 60, 87",MR ANG CHEE SENG,MR CHEONG HUEI LEONARD,,,,,,BEDOK,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.3270167275387,103.920700671987,True,ChIJV52xQlM92jERZf61zfI5HLI,42,3.0,0.007382668307259624,4.005659019262427
91,222,PRESBYTERIAN HIGH SCHOOL,http://www.presbyterian.moe.edu.sg,5209 ANG MO KIO AVENUE 6,569845,64543722,na,64543430,na,presbyterian@moe.edu.sg,YIO CHU KANG MRT,"45, 70, 70M, 71, 76, 86, 668, 851, 851e, 852, 853",MR OWYONG TUCK SING VICTOR,MISS YEW MEI FOONG SARAH,,,,,,ANG MO KIO,SOUTH,GOVERNMENT-AIDED SCH,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.38180469460692,103.842431801992,True,ChIJpdznib8W2jERukg0dLhhDWQ,45,4.2,0.007910001757778168,4.01461675945255
92,227,PUNGGOL SECONDARY SCHOOL,http://www.punggolsec.moe.edu.sg,51   EDGEFIELD PLAINS,828870,64897851,na,64897859,na,PUNGGOL_SS@MOE.EDU.SG,"PUNGGOL MRT, COVE LRT","3, 34, 62, 82, 83, 85, 136, 965, 386",MS TOH ENG BENG ANGELINE,MR ANITH KUMAR S/O NADESAN,MR VINCENT LEE WEI YEE,,,,,PUNGGOL,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.40205738421399,103.909213706482,True,ChIJqZR1cf4V2jERAIUHqAp3qAo,37,3.2,0.006503779223062049,4.007850211639059
93,232,QUEENSTOWN SECONDARY SCHOOL,http://www.queenstownsec.moe.edu.sg,1    STRATHMORE ROAD,148800,64741055,na,64741295,na,qtss@moe.edu.sg,"REDHILL MRT, QUEENSTOWN MRT","33, 51, 64, 111, 120, 139, 145, 186, 970",MDM RASIDAH BTE RAHIM,MR CHUA PUAY WEE ERIC,MRS YUE-CHANG TECK HUI,,,,,QUEENSTOWN,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.29352126774652,103.813190980055,True,ChIJw64wgS4a2jERIdntQ4JzrE4,33,3.5,0.005800667955703991,4.010162138997913
94,233,QUEENSWAY SECONDARY SCHOOL,http://www.queenswaysec.moe.edu.sg,2A   MARGARET DRIVE,149295,64741421,na,64741302,na,QSS@moe.edu.sg,"COMMONWEALTH MRT, QUEENSTOWN MRT","32, 51, 93, 100, 105, 111, 122, 123, 145, 147, 153, 186, 195, 196, 198, 855, 961, 970","MR TAN CHONG TZE, PETER",MR NG HOCK SOON,MR LOH KAR WAI JAY,,,,,QUEENSTOWN,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.30022271592188,103.802207291625,True,ChIJ4YNdxDga2jERqyL_K2b5IOw,37,4.0,0.006503779223062049,4.013053235017509
95,236,RAFFLES GIRLS' SCHOOL (SECONDARY),http://www.rgs.edu.sg,2    BRADDELL RISE,318871,67371845,na,62353731,na,RGSS@MOE.EDU.SG,"BRADDELL MRT, CALDECOTT MRT","59, 93, 129, 156, 157, 163, 231, 232, 235",MDM HASLINDA BTE ZAMANI,MS CHIN JEN FU,MS TAN HWEE MIAN MAY,MRS MARY CHERIYAN,,,,CENTRAL,SOUTH,INDEPENDENT SCHOOL,GIRLS' SCHOOL,SINGLE SESSION,SECONDARY,No,No,Yes,Yes,Chinese,Malay,Tamil,1.34217479932295,103.84313404727,True,ChIJUZgFRKwX2jERb8htKcSaiRU,27,4.7,0.004746001054666901,4.016398530651418
96,239,REGENT SECONDARY SCHOOL,http://regentsec.moe.edu.sg,50   CHOA CHU KANG NORTH 5,689621,67653828,na,67653413,na,REGENT_SS@MOE.EDU.SG,"YEW TEE MRT, CHOA CHU KANG MRT","307, 160, 170, 178, 925, 927, 960, 961, 979",MR LEONG KOK KEE,MRS TANG HUAY JIUAN PATRINE,,,,,,CHOA CHU KANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.39327908335682,103.751034411529,True,ChIJdbFVX-0R2jERx3e8YNpQy3w,24,3.7,0.004218667604148356,4.0118176581005995
97,243,RIVERSIDE SECONDARY SCHOOL,http://www.riversidesec.moe.edu.sg,3    WOODLANDS STREET 81,738524,62699631,na,63683677,na,RIVERSIDE_SS@MOE.EDU.SG,WOODLANDS MRT,"858, 900, 911, 913, 964, 962, 965, 969, 169, 903",MISS THAM YOKE CHUN,MR DERICK WONG TECK FATT,MDM LINDA YEO SOCK KHOON,,,,,WOODLANDS,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.44110157139127,103.78830823641,True,ChIJVbY4uaki2jER-nRAtbCFZds,1,5.0,0.00017577781683951485,4.013312154458663
98,247,"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE",http://www.sst.edu.sg,1    Technology Drive,138572,(65) 65717200,na,(65) 68720856,na,contactus@sst.edu.sg,Dover,"14, 74, 105, 106, 147, 166, 185",MRS LINDA CHAN,MRS CHEW EU JIN NEE LIM WAI LEE,,,,,,CLEMENTI,WEST,SPECIALISED INDEPENDENT SCHOOL,CO-ED SCHOOL,FULL DAY,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.31292810600277,103.774011529322,True,ChIJPYcisoQa2jERUI4ypu17v4U,74,4.8,0.013007558446124098,4.023373830660527
99,250,SEMBAWANG SECONDARY SCHOOL,http://www.sembawangsec.moe.edu.sg,30   SEMBAWANG CRESCENT,757704,67566760,na,67585380,na,SEMBAWANG_SS@MOE.EDU.SG,SEMBAWANG MRT,"859, 859A, 962",MR JASWANT SINGH,MR GOH KEE YONG @ GOH CHONG HENG,MR LEE YONG KIANG JUSTIN,,,,,SEMBAWANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.44531502131387,103.816843258118,True,ChIJ1wG7bnwT2jER_ObuqG1wp8E,25,4.4,0.004394445420987872,4.014838727060675
100,252,SENG KANG SECONDARY SCHOOL,http://www.sengkangsec.moe.edu.sg,10   COMPASSVALE LANE,545090,63887258,na,63887254,na,skss@moe.edu.sg,"SENGKANG MRT, RANGGUNG LRT","27, 80, 85, 86, 87, 89, 89E, 163, 163M, 372",MR KOH YIAK KHENG,MR TAN TECK TIAN,MDM NAZIMAH BTE ABDULLAH,,,,,SENG KANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.38659683143747,103.898365036709,True,ChIJNZ4hxhYW2jERHX12R6Oy190,52,4.1,0.009140446475654773,4.013932637321608
101,254,SERANGOON GARDEN SECONDARY SCHOOL,http://www.sgs.edu.sg,21   SERANGOON NORTH AVENUE 1,555889,62889227,65789177,62888695,na,sgss@moe.edu.sg,"SERANGOON MRT, ANG MO KIO MRT","25, 55, 73, 74, 74e, 76, 132, 165, 315",MDM GOH MIEN HUI VALERIE,MDM LEE HWEE PING,MR QUEK CHOON HSIONG,,,,,SERANGOON,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.36932570490947,103.869270301476,True,ChIJwxr2FlYW2jER-TYK01IJvTk,42,4.5,0.007382668307259624,4.016733021723316
102,255,SERANGOON SECONDARY SCHOOL,http://www.serangoonsec.moe.edu.sg,11   UPPER SERANGOON VIEW,534237,63851589,na,63851635,na,SERANGOON_SS@MOE.EDU.SG,"HOUGANG MRT, KANGKAR LRT","62, 74, 102, 113, 119, 136, 147, 324",MDM TAY SIOK HWA,MR JIN SEBASTIAN,MR TAN SOON HUI,,,,,HOUGANG,NORTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.37465538827443,103.902138740699,True,ChIJe3XXMiUW2jERAIcZitUm7dA,39,3.7,0.006855334856741079,4.010992015581357
103,259,SINGAPORE CHINESE GIRLS' SCHOOL,http://www.scgs.moe.edu.sg,190  DUNEARN ROAD,309437,62527966,na,62523076,na,SCGSS@MOE.EDU.SG,STEVENS MRT,"48, 66, 67, 105, 132, 151, 153, 154, 156, 170, 186, 190, 960, 971E, 972",MDM TAN YUNCHIN EUGENIA,MRS SHERMAINE TANG,MDM HO HUI PING,,,,,NOVENA,NORTH,INDEPENDENT SCHOOL,GIRLS' SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,Yes,Chinese,Malay,Tamil,1.3206340835184,103.828164966953,True,ChIJTWmHvPsZ2jERkQKp5z4AY_o,70,4.5,0.01230444717876604,4.0191292454512695
104,262,SPECTRA SECONDARY SCHOOL,https://www.spectra.edu.sg,1    WOODLANDS DRIVE 64,737758,64660775,na,64623928,na,spectra@schools.gov.sg,ADMIRALTY MRT,"901M, 904, 912, 913, 962, 964, 965, 969",MR TAN TECK HOCK,MR HOW PUI SENG,MR YIP CHOONG SENG JIMMY,,,,,WOODLANDS,NORTH,SPECIALISED SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.43703750789961,103.804100467487,True,ChIJTXT5XbwR2jERbkmADGYcJ4U,34,4.6,0.005976445772543505,4.016646030949727
105,264,SPRINGFIELD SECONDARY SCHOOL,http://www.springfieldsec.moe.edu.sg,30   TAMPINES AVENUE 8,529593,63183053,na,63183050,na,SPRINGFIELDS@MOE.EDU.SG,"TAMPINES MRT, TAMPINES WEST MRT","8, 15, 23, 58, 69, 118, 129, 291, 293, 298, 513, 518",MRS MABEL LEONG,MR CHAN WENG ONN MARTIN,MR KEITH TAN,,,,,TAMPINES,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,na,1.34957303471476,103.930354460693,True,ChIJPUgBxm492jERAE1mVRBzYuc,25,4.0,0.004394445420987872,4.01308094889228
106,267,ST. ANDREW'S SECONDARY SCHOOL,http://www.standrewssec.moe.edu.sg,15   FRANCIS THOMAS DRIVE,359342,62851944,na,63823779,na,sass@moe.edu.sg,POTONG PASIR MRT,"8, 13, 26, 31, 90, 90A, 107, 133, 142, 147, 853",MR LEE HAN HWA,"MR TEO HAN WOON, DENNIS",MISS TEO PEK HOON AGNES,,,,,TOA PAYOH,SOUTH,GOVERNMENT-AIDED SCH,BOYS' SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.33069360968075,103.866249138562,True,ChIJUyNUM38X2jERxwmryew2_9Q,44,4.2,0.0077342239409386535,4.014583913378745
107,269,ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL,http://www.stanthonyscanossiansec.moe.edu.sg,1600 BEDOK NORTH AVENUE 4,469700,64490616,na,64490162,na,sacss@moe.edu.sg,"BEDOK MRT, BEDOK RESERVOIR MRT","17, 14, 46, 222",MDM KOH TYNG YUANN FIONA,MDM NG MEOW LENG NANCY,MISS WANG SIEW PING,,,,,BEDOK,EAST,GOVERNMENT-AIDED SCH,GIRLS' SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.33466313498855,103.941977166932,True,ChIJjfcwdTc92jER2Ru8ojRZvR4,31,4.7,0.00544911232202496,4.016881470580311
108,272,ST. GABRIEL'S SECONDARY SCHOOL,http://www.stgabrielssec.moe.edu.sg,24   SERANGOON AVENUE 1,556140,62889470,na,62898615,na,STGSS@MOE.EDU.SG,SERANGOON MRT,158,MR LIM CHEE KOON SHAWN,MISS CHENG LI NGOH JACKIE,MDM YEE WHOY CHONG,,,,,SERANGOON,SOUTH,GOVERNMENT-AIDED SCH,BOYS' SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.34638285704974,103.875808419206,True,ChIJyVZuRqIX2jERnq6uQOp7hc0,46,3.7,0.008085779574617683,4.010606715739044
109,274,ST. HILDA'S SECONDARY SCHOOL,http://www.sthildassec.moe.edu.sg,2    TAMPINES STREET 82,528986,63055277,na,67865011,na,SHSS@MOE.EDU.SG,"TAMPINES MRT, TAMPINES WEST MRT","22, 129, 293, 298","MDM HENG SUE LIN, JANICE",MDM SO MUN YEE,,,,,,TAMPINES,EAST,GOVERNMENT-AIDED SCH,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.34973922385379,103.937608032148,True,ChIJdxDVsGw92jERAtnidZa73xw,55,3.4,0.009667779926173316,4.007210996249646
110,278,ST. MARGARET'S SECONDARY SCHOOL,http://www.stmargaretssec.moe.edu.sg,111  FARRER ROAD,259240,64664525,na,64666709,na,stmargaretss@moe.edu.sg,FARRER ROAD MRT,"48, 93, 153, 165, 174, 186, 855, 961",MISS LIM HUI KHENG LINDA,MS TOH SUSAN,,,,,,BUKIT TIMAH,SOUTH,GOVERNMENT-AIDED SCH,GIRLS' SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.31977464050584,103.809602215402,True,ChIJH2pxgw8a2jERX5BLcr7qwiM,28,4.7,0.0049217788715064156,4.016519265633641
111,279,ST. PATRICK'S SCHOOL,http://www.stpatricks.moe.edu.sg,490  EAST COAST ROAD,429058,63440929,63441429,63445152,na,stpatricksch@moe.edu.sg,KEMBANGAN MRT,"10, 10E, 12, 13, 14, 14E, 15, 16, 31, 32, 36, 40, 43, 47, 48, 55, 135, 150, 155, 196, 197",MR MARK GERARD MINJOOT,MR LEONG TSHUN KHONG PAUL,MS NG FOONG MENG,,,,,BEDOK,EAST,GOVERNMENT-AIDED SCH,BOYS' SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.30788341871801,103.917638193713,True,ChIJBes0raEi2jERUSJGpFR9rt8,57,4.3,0.010019335559852346,4.016012845894178
112,282,SWISS COTTAGE SECONDARY SCHOOL,http://www.swisscottagesec.moe.edu.sg,3    BUKIT BATOK STREET 34,659322,65637173,na,65693028,na,SCSS@MOE.EDU.SG,BUKIT GOMBAK MRT,"187, 188, 985, 945",MR SHERWIN CHENG SAN SHIAN,MR HOI WENG KIT DERRICK,MISS WONG WEE LING,,,,,BUKIT BATOK,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.36471742697475,103.750396136688,True,ChIJgfrSysoR2jERoO34OodTnTM,55,4.2,0.009667779926173316,4.014945220190585
113,286,TAMPINES SECONDARY SCHOOL,https://www.tampinessec.moe.edu.sg,252  TAMPINES ST 12,529427,67835423,na,67843059,na,TPSS@MOE.EDU.SG,TAMPINES MRT,"3,  8,  10,  15,  17,  18,  20,  21,  23,  27,  28,  31,  34,  39,  59,  65,  129,  168,  292,  298,  518",MR LAN MINGJUN,MS SANTHA SUKUMARAN,MR CHEONG TIEN BENG,,,,,TAMPINES,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.34926094811197,103.944263709507,True,ChIJ12A9rBY92jERVZn3vU8ZIjc,23,4.6,0.004042889787308841,4.015511301743794
114,287,TANGLIN SECONDARY SCHOOL,http://www.tanglinsec.moe.edu.sg,301  WEST COAST ROAD,127391,64248200,na,67734457,na,tanglin_ss@moe.edu.sg,CLEMENTI MRT,"30, 51, 78, 143, 285, 655",MR CHONG JACK SHENG,MR CHEEN HSIEN HONG,DR LIM SIEW YEE,,,,,CLEMENTI,SOUTH,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.30970169234123,103.758158358303,True,ChIJfQ59XpMa2jER--fgwJHW_No,44,3.6,0.0077342239409386535,4.0099433790141825
115,288,TANJONG KATONG GIRLS' SCHOOL,http://www.tkgs.moe.edu.sg,20   Dunman Lane,439272,63441593,na,63451487,64409187(from 2017),tkgs@moe.edu.sg,"PAYA LEBAR MRT, DAKOTA MRT","10, 16, 31, 32, 33, 40, 43, 134, 135, 197",MISS CHEW ING LIM,MDM YEHIDAAH BEEVI D/O SHAIK A,,,,,,MARINE PARADE,EAST,GOVERNMENT SCHOOL,GIRLS' SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.3075626184394,103.896107204542,True,ChIJCcZUmBQY2jERLWlgmkJNVUg,50,4.6,0.008788890841975743,4.018296546158357
116,290,TANJONG KATONG SECONDARY SCHOOL,http://www.tanjongkatongsec.moe.edu.sg,130  HAIG ROAD,438796,63443471,na,64409624,na,tkss@moe.edu.sg,"PAYA LEBAR MRT, DAKOTA MRT","10, 16, 31, 32, 33, 40, 76, 135, 197",MRS DOLLY ONG KIM LENG,MR KOH TONG SEAH,MDM NG SIEW CHIN,,,,,MARINE PARADE,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.30873515955341,103.897225196199,True,ChIJ8-tgbxMY2jER4haSZZeJJX8,56,4.5,0.009843557743012831,4.017931133587293
117,294,TECK WHYE SECONDARY SCHOOL,http://www.teckwhyesec.moe.edu.sg,31   TECK WHYE CRESCENT,688848,67691386,na,67630487,na,TWSS@MOE.EDU.SG,"CHUA CHU KANG MRT, PHOENIX LRT","975, 985, 190, 982E",MR N SIVARAJAN,MISS DIANA GOH BOON LANG,MDM JANE LEE EE LEI,,,,,CHOA CHU KANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.38333422637073,103.75510327583,True,ChIJe5r-9JUR2jERqq2Ga_xE6HU,37,4.1,0.006503779223062049,4.013703612939815
118,298,TEMASEK SECONDARY SCHOOL,https://temaseksec.moe.edu.sg,600  UPPER EAST COAST ROAD,465561,64495020,na,64491450,na,temasek_ss@moe.edu.sg,"BEDOK MRT, TANAH MERAH MRT","10, 10E, 13, 14, 25, 43, 46, 55, 137, 229, 506, 531, 853",MS LEAH AW,MR PONG WEN LONG,MR TAY MENG KIAT,,,,,BEDOK,EAST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,No,No,Chinese,Malay,Tamil,1.31591673150616,103.947564112022,True,ChIJdScVbsUi2jERaJMleOPFO-0,49,4.5,0.008613113025136229,4.017332077655304
119,301,UNITY SECONDARY SCHOOL,http://www.unitysec.moe.edu.sg,20   CHOA CHU KANG STREET 62,689143,67671070,na,67654189,na,UNITY_SS@MOE.EDU.SG,YEW TEE MRT,307,MDM AINI BTE MAAROF,MR DANIEL ONG POH SOON,MS NG TIEN NI JENNY,,,,,CHOA CHU KANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.40002893292855,103.746025843729,True,ChIJYXG3hboR2jER1NWg9HlVdbU,1,4.0,0.00017577781683951485,4.013136376641823
120,304,VICTORIA SCHOOL,http://www.victoria.moe.edu.sg,2    SIGLAP LINK,448880,62912965,na,64452609,na,VICTORIA_SCH@MOE.EDU.SG,"BEDOK MRT, PAYA LEBAR MRT","31, 36, 43, 47, 48, 55, 135, 155, 196, 196E, 197, 401, 853C",MR CHOW WEISI,MR TAN ENG HONG JONATHAN,MR NEO WEI CHUNG,,,,,BEDOK,EAST,GOVERNMENT SCHOOL,BOYS' SCHOOL,SINGLE SESSION,SECONDARY,No,Yes,Yes,Yes,Chinese,Malay,Tamil,1.3087130270751,103.927980966639,True,ChIJc7BTFL0i2jERlMgdrEH1rjA,110,4.6,0.019335559852346633,4.024485978190721
121,309,WEST SPRING SECONDARY SCHOOL,http://www.westspringsec.moe.edu.sg,61   SENJA  ROAD,677737,68920369,na,68929468,na,westspringss@moe.edu.sg,"JELAPANG LRT, SENJA LRT","920, 972, 976",MR TAN CHIN ENG ADOLPHUS,MR LIM HAN SENG ANDREW,MR V SIVA KUMAR,,,,,BUKIT PANJANG,WEST,GOVERNMENT SCHOOL,CO-ED SCHOOL,SINGLE SESSION,SECONDARY,No,No,No,No,Chinese,Malay,Tamil,1.38782283303782,103.760128840155,True,ChIJZS8GNJER2jERSd-ue7liC-Q,51,3.3,0.008964668658815258,4.006745634102437
